img,provider,name,price_actual,price_real,discount,category
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,PRODIGY G213 RGB - LOGI,361000,380000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,INALAMBRICO G915 TKL BLACK / WHITE - LOGI,988000,1040000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,TECLADO LOL RGB MECANICO - LOGI,627000,660000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,G713 TKL USB MECANICO RGB - LOGI,912000,960000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,G715 TKL INALAMBRICO MECANICO RGB - LOGI,988000,1040000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,POP ROSA CHEESKEY TECLADO MECANICO - LOGI,475000,500000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,POP FUNKY LILA / TECLADO MECANICO - LOGI,475000,500000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,POP BLASTER YELLOW / TECLADO MECANICO - LOGI,475000,500000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,G815 MECANICO RGB WHITE - LOGI,931000,980000,-5,Teclados
https://assets.jumpseller.com/store/tienda-gamer-medellin/themes/534705/placeholder-image-product-block_square.jpg?1696286846,LOGI,KDA RGB TECLADO MECANICO - LOGI,684000,720000,-5,Teclados
